ID,Project and Test Series,,,,,,Facility and Equipment,,,,,,,,,,,Event   ,,,,,Scaling Quantities,,,,,Description of Soil Layers,,,,Layer 1 Soil Properties,,,,,,,,,,,Layer 2 Soil Properties,,,,,,,,,,,Layer 3 Soil Properties,,,,,,,,,,,Footing Properties,,,,,,,,,,,,Superstructural Properties,,,,,,Bearing Area Properties,,,,,System Properties,,,,,,,Input Loading Protocol Properties,,,,,,Data,,,,Results - Rotation,,,,Results-Sliding,,Results - Settlement and Moment,,,,,,Miscelanneous,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
243,"Anastasopoulos, I., Kourkoulis, R., Gelagoti, F., and Papadopoulos, E. (2012). ""Rocking Response of SDOF Systems on Shallow Improved Sand: An Experimental Study."" Soil Dynam. Earthquake Eng. 40, 15",G. Gazetas,I. Anastasopoulos,"A. Tsatsis, P. Kokkali, E. Papadopoulos",ERC,P2011SQF,"Laboratory of Soil Mechanics, NTUA, Athens, Greece",Small-Scale 1g ,Rigid Soil Container,1.48,0.78,0.65,Servomotor,1,Slow-Cyclic Displacement-Controlled Lateral Loading,pinned connection free to move in the vertical direction,P2011SQF_Connection.jpg,P2011SQF21,4-May-11,14,11,7777,1,0.05,0.000125,0.2236,Model,0.45,7777,2,None,Longstone Sand,0.3,45,9999,3,7777,7777,7777,7777,1448,7777,0,0.15,93,7777,7777,7777,7777,7777,7777,1,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminium,0.15,0.15,7777,7777,7777,0,0,0.02,0,0,SDOF,P2011SQF_Light_Structure.JPG,Steel,0.356,35.3,0.347,15.4,151.1,9999,69.8,P2011SQF1_Report.pdf,9.8,7777,3.07,0.066,24.3,7777,P2011SQF1_Report.pdf,1D Lateral Loading,14,1,0.0244,260,P2011SQF_Load_Protocol_1.pdf,P2011SQF_Load_Protocol_1-11.txt,P2011SQF21.pdf,P2011SQF21-11.txt,M=V*Height,0.0534,0.105,0.542,0.0186,0.0918,0.0313,2.8,0.26,At the point of zero shear,1.02,2.798,0.259,P2011SQF2_Report.pdf,http://ssi.civil.ntua.gr/?page_id=413,(a) Foundation moment capacity (M_c_foot) is experimentally computed from static monotonic pushover tests. (b) Critical contact area ratio (A /A_c) is back-calculated from M_c_foot using statics equations (Gajan and Kutter 2008). (c) Average bearing pressure (q_ult_crit) at the critical contact area (A_c) is back-calculated based on A_c and the total vertical load (P_st).
244,"Anastasopoulos, I., Kourkoulis, R., Gelagoti, F., and Papadopoulos, E. (2012). ""Rocking Response of SDOF Systems on Shallow Improved Sand: An Experimental Study."" Soil Dynam. Earthquake Eng. 40, 15",G. Gazetas,I. Anastasopoulos,"A. Tsatsis, P. Kokkali, E. Papadopoulos",ERC,P2011SQF,"Laboratory of Soil Mechanics, NTUA, Athens, Greece",Small-Scale 1g ,Rigid Soil Container,1.48,0.78,0.65,Servomotor,1,Slow-Cyclic Displacement-Controlled Lateral Loading,pinned connection free to move in the vertical direction,P2011SQF_Connection.jpg,P2011SQF21,4-May-11,14,12,7777,1,0.05,0.000125,0.2236,Model,0.45,7777,2,None,Longstone Sand,0.3,45,9999,3,7777,7777,7777,7777,1448,7777,0,0.15,93,7777,7777,7777,7777,7777,7777,1,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminium,0.15,0.15,7777,7777,7777,0,0,0.02,0,0,SDOF,P2011SQF_Light_Structure.JPG,Steel,0.356,35.3,0.347,15.4,151.1,9999,69.8,P2011SQF1_Report.pdf,9.8,7777,3.07,0.066,24.3,7777,P2011SQF1_Report.pdf,1D Lateral Loading,14,1,0.03,320,P2011SQF_Load_Protocol_1.pdf,P2011SQF_Load_Protocol_1-12.txt,P2011SQF21.pdf,P2011SQF21-12.txt,M=V*Height,0.0645,0.127,0.669,0.0264,0.1115,0.0458,2.99,0.19,At the point of zero shear,1.02,2.992,0.194,P2011SQF2_Report.pdf,http://ssi.civil.ntua.gr/?page_id=413,(a) Foundation moment capacity (M_c_foot) is experimentally computed from static monotonic pushover tests. (b) Critical contact area ratio (A /A_c) is back-calculated from M_c_foot using statics equations (Gajan and Kutter 2008). (c) Average bearing pressure (q_ult_crit) at the critical contact area (A_c) is back-calculated based on A_c and the total vertical load (P_st).
245,"Anastasopoulos, I., Kourkoulis, R., Gelagoti, F., and Papadopoulos, E. (2012). ""Rocking Response of SDOF Systems on Shallow Improved Sand: An Experimental Study."" Soil Dynam. Earthquake Eng. 40, 15",G. Gazetas,I. Anastasopoulos,"A. Tsatsis, P. Kokkali, E. Papadopoulos",ERC,P2011SQF,"Laboratory of Soil Mechanics, NTUA, Athens, Greece",Small-Scale 1g ,Rigid Soil Container,1.48,0.78,0.65,Servomotor,1,Slow-Cyclic Displacement-Controlled Lateral Loading,pinned connection free to move in the vertical direction,P2011SQF_Connection.jpg,P2011SQF21,4-May-11,14,13,7777,1,0.05,0.000125,0.2236,Model,0.45,7777,2,None,Longstone Sand,0.3,45,9999,3,7777,7777,7777,7777,1448,7777,0,0.15,93,7777,7777,7777,7777,7777,7777,1,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminium,0.15,0.15,7777,7777,7777,0,0,0.02,0,0,SDOF,P2011SQF_Light_Structure.JPG,Steel,0.356,35.3,0.347,15.4,151.1,9999,69.8,P2011SQF1_Report.pdf,9.8,7777,3.07,0.066,24.3,7777,P2011SQF1_Report.pdf,1D Lateral Loading,14,1,0.0356,380,P2011SQF_Load_Protocol_1.pdf,P2011SQF_Load_Protocol_1-13.txt,P2011SQF21.pdf,P2011SQF21-13.txt,M=V*Height,0.0744,0.147,0.815,0.0347,0.1288,0.0596,3.04,0.05,At the point of zero shear,1.07,3.041,0.049,P2011SQF2_Report.pdf,http://ssi.civil.ntua.gr/?page_id=413,(a) Foundation moment capacity (M_c_foot) is experimentally computed from static monotonic pushover tests. (b) Critical contact area ratio (A /A_c) is back-calculated from M_c_foot using statics equations (Gajan and Kutter 2008). (c) Average bearing pressure (q_ult_crit) at the critical contact area (A_c) is back-calculated based on A_c and the total vertical load (P_st).
246,"Anastasopoulos, I., Kourkoulis, R., Gelagoti, F., and Papadopoulos, E. (2012). ""Rocking Response of SDOF Systems on Shallow Improved Sand: An Experimental Study."" Soil Dynam. Earthquake Eng. 40, 15",G. Gazetas,I. Anastasopoulos,"A. Tsatsis, P. Kokkali, E. Papadopoulos",ERC,P2011SQF,"Laboratory of Soil Mechanics, NTUA, Athens, Greece",Small-Scale 1g ,Rigid Soil Container,1.48,0.78,0.65,Servomotor,1,Slow-Cyclic Displacement-Controlled Lateral Loading,pinned connection free to move in the vertical direction,P2011SQF_Connection.jpg,P2011SQF21,4-May-11,14,14,7777,1,0.05,0.000125,0.2236,Model,0.45,7777,2,None,Longstone Sand,0.3,45,9999,3,7777,7777,7777,7777,1448,7777,0,0.15,93,7777,7777,7777,7777,7777,7777,1,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminium,0.15,0.15,7777,7777,7777,0,0,0.02,0,0,SDOF,P2011SQF_Light_Structure.JPG,Steel,0.356,35.3,0.347,15.4,151.1,9999,69.8,P2011SQF1_Report.pdf,9.8,7777,3.07,0.066,24.3,7777,P2011SQF1_Report.pdf,1D Lateral Loading,14,1,0.0413,440,P2011SQF_Load_Protocol_1.pdf,P2011SQF_Load_Protocol_1-14.txt,P2011SQF21.pdf,P2011SQF21-14.txt,M=V*Height,0.0864,0.171,0.986,0.0461,0.1516,0.08,2.95,-0.09,At the point of zero shear,1.15,2.947,-0.094,P2011SQF2_Report.pdf,http://ssi.civil.ntua.gr/?page_id=413,(a) Foundation moment capacity (M_c_foot) is experimentally computed from static monotonic pushover tests. (b) Critical contact area ratio (A /A_c) is back-calculated from M_c_foot using statics equations (Gajan and Kutter 2008). (c) Average bearing pressure (q_ult_crit) at the critical contact area (A_c) is back-calculated based on A_c and the total vertical load (P_st).
247,"Anastasopoulos, I., Kourkoulis, R., Gelagoti, F., and Papadopoulos, E. (2012). ""Rocking Response of SDOF Systems on Shallow Improved Sand: An Experimental Study."" Soil Dynam. Earthquake Eng. 40, 15",G. Gazetas,I. Anastasopoulos,"A. Tsatsis, P. Kokkali, E. Papadopoulos",ERC,P2011SQF,"Laboratory of Soil Mechanics, NTUA, Athens, Greece",Small-Scale 1g ,Rigid Soil Container,1.48,0.78,0.65,Servomotor,1,Slow-Cyclic Displacement-Controlled Lateral Loading,pinned connection free to move in the vertical direction,P2011SQF_Connection.jpg,P2011SQF22,11-May-11,5,1,7777,1,0.05,0.000125,0.2236,Model,0.45,7777,2,None,Longstone Sand,0.3,45,9999,3,7777,7777,7777,7777,1448,7777,0,0.15,93,7777,7777,7777,7777,7777,7777,1,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminium,0.15,0.15,7777,7777,7777,0,0,0.02,0,0,SDOF,P2011SQF_Light_Structure.JPG,Steel,0.356,35.3,0.347,15.4,151.1,9999,69.8,P2011SQF1_Report.pdf,9.8,7777,3.07,0.066,24.3,7777,P2011SQF1_Report.pdf,1D Lateral Loading,5,10,0.0038,40,P2011SQF_Load_Protocol_3.pdf,P2011SQF_Load_Protocol_3-01.txt,P2011SQF22.pdf,P2011SQF22-01.txt,M=V*Height,0.0083,0.134,0.134,0.0036,0.0115,0.0051,1.54,1.54,At the point of zero shear,0.98,1.536,1.536,P2011SQF2_Report.pdf,http://ssi.civil.ntua.gr/?page_id=413,(a) Foundation moment capacity (M_c_foot) is experimentally computed from static monotonic pushover tests. (b) Critical contact area ratio (A /A_c) is back-calculated from M_c_foot using statics equations (Gajan and Kutter 2008). (c) Average bearing pressure (q_ult_crit) at the critical contact area (A_c) is back-calculated based on A_c and the total vertical load (P_st).
248,"Anastasopoulos, I., Kourkoulis, R., Gelagoti, F., and Papadopoulos, E. (2012). ""Rocking Response of SDOF Systems on Shallow Improved Sand: An Experimental Study."" Soil Dynam. Earthquake Eng. 40, 15",G. Gazetas,I. Anastasopoulos,"A. Tsatsis, P. Kokkali, E. Papadopoulos",ERC,P2011SQF,"Laboratory of Soil Mechanics, NTUA, Athens, Greece",Small-Scale 1g ,Rigid Soil Container,1.48,0.78,0.65,Servomotor,1,Slow-Cyclic Displacement-Controlled Lateral Loading,pinned connection free to move in the vertical direction,P2011SQF_Connection.jpg,P2011SQF22,11-May-11,5,2,7777,1,0.05,0.000125,0.2236,Model,0.45,7777,2,None,Longstone Sand,0.3,45,9999,3,7777,7777,7777,7777,1448,7777,0,0.15,93,7777,7777,7777,7777,7777,7777,1,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminium,0.15,0.15,7777,7777,7777,0,0,0.02,0,0,SDOF,P2011SQF_Light_Structure.JPG,Steel,0.356,35.3,0.347,15.4,151.1,9999,69.8,P2011SQF1_Report.pdf,9.8,7777,3.07,0.066,24.3,7777,P2011SQF1_Report.pdf,1D Lateral Loading,5,10,0.0075,55,P2011SQF_Load_Protocol_3.pdf,P2011SQF_Load_Protocol_3-02.txt,P2011SQF22.pdf,P2011SQF22-02.txt,M=V*Height,0.0173,0.304,0.438,0.003,0.0286,0.0069,2.46,0.93,At the point of zero shear,1.05,2.463,0.927,P2011SQF2_Report.pdf,http://ssi.civil.ntua.gr/?page_id=413,(a) Foundation moment capacity (M_c_foot) is experimentally computed from static monotonic pushover tests. (b) Critical contact area ratio (A /A_c) is back-calculated from M_c_foot using statics equations (Gajan and Kutter 2008). (c) Average bearing pressure (q_ult_crit) at the critical contact area (A_c) is back-calculated based on A_c and the total vertical load (P_st).
249,"Anastasopoulos, I., Kourkoulis, R., Gelagoti, F., and Papadopoulos, E. (2012). ""Rocking Response of SDOF Systems on Shallow Improved Sand: An Experimental Study."" Soil Dynam. Earthquake Eng. 40, 15",G. Gazetas,I. Anastasopoulos,"A. Tsatsis, P. Kokkali, E. Papadopoulos",ERC,P2011SQF,"Laboratory of Soil Mechanics, NTUA, Athens, Greece",Small-Scale 1g ,Rigid Soil Container,1.48,0.78,0.65,Servomotor,1,Slow-Cyclic Displacement-Controlled Lateral Loading,pinned connection free to move in the vertical direction,P2011SQF_Connection.jpg,P2011SQF22,11-May-11,5,3,7777,1,0.05,0.000125,0.2236,Model,0.45,7777,2,None,Longstone Sand,0.3,45,9999,3,7777,7777,7777,7777,1448,7777,0,0.15,93,7777,7777,7777,7777,7777,7777,1,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminium,0.15,0.15,7777,7777,7777,0,0,0.02,0,0,SDOF,P2011SQF_Light_Structure.JPG,Steel,0.356,35.3,0.347,15.4,151.1,9999,69.8,P2011SQF1_Report.pdf,9.8,7777,3.07,0.066,24.3,7777,P2011SQF1_Report.pdf,1D Lateral Loading,5,5,0.015,110,P2011SQF_Load_Protocol_3.pdf,P2011SQF_Load_Protocol_3-03.txt,P2011SQF22.pdf,P2011SQF22-03.txt,M=V*Height,0.0342,0.324,0.762,0.0068,0.0602,0.0154,3.06,0.59,At the point of zero shear,1.08,3.056,0.593,P2011SQF2_Report.pdf,http://ssi.civil.ntua.gr/?page_id=413,(a) Foundation moment capacity (M_c_foot) is experimentally computed from static monotonic pushover tests. (b) Critical contact area ratio (A /A_c) is back-calculated from M_c_foot using statics equations (Gajan and Kutter 2008). (c) Average bearing pressure (q_ult_crit) at the critical contact area (A_c) is back-calculated based on A_c and the total vertical load (P_st).
250,"Anastasopoulos, I., Kourkoulis, R., Gelagoti, F., and Papadopoulos, E. (2012). ""Rocking Response of SDOF Systems on Shallow Improved Sand: An Experimental Study."" Soil Dynam. Earthquake Eng. 40, 15",G. Gazetas,I. Anastasopoulos,"A. Tsatsis, P. Kokkali, E. Papadopoulos",ERC,P2011SQF,"Laboratory of Soil Mechanics, NTUA, Athens, Greece",Small-Scale 1g ,Rigid Soil Container,1.48,0.78,0.65,Servomotor,1,Slow-Cyclic Displacement-Controlled Lateral Loading,pinned connection free to move in the vertical direction,P2011SQF_Connection.jpg,P2011SQF22,11-May-11,5,4,7777,1,0.05,0.000125,0.2236,Model,0.45,7777,2,None,Longstone Sand,0.3,45,9999,3,7777,7777,7777,7777,1448,7777,0,0.15,93,7777,7777,7777,7777,7777,7777,1,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminium,0.15,0.15,7777,7777,7777,0,0,0.02,0,0,SDOF,P2011SQF_Light_Structure.JPG,Steel,0.356,35.3,0.347,15.4,151.1,9999,69.8,P2011SQF1_Report.pdf,9.8,7777,3.07,0.066,24.3,7777,P2011SQF1_Report.pdf,1D Lateral Loading,5,3,0.0225,160,P2011SQF_Load_Protocol_3.pdf,P2011SQF_Load_Protocol_3-04.txt,P2011SQF22.pdf,P2011SQF22-04.txt,M=V*Height,0.0517,0.298,1.059,0.0151,0.0927,0.0261,3.53,0.47,At the point of zero shear,1.06,3.53,0.474,P2011SQF2_Report.pdf,http://ssi.civil.ntua.gr/?page_id=413,(a) Foundation moment capacity (M_c_foot) is experimentally computed from static monotonic pushover tests. (b) Critical contact area ratio (A /A_c) is back-calculated from M_c_foot using statics equations (Gajan and Kutter 2008). (c) Average bearing pressure (q_ult_crit) at the critical contact area (A_c) is back-calculated based on A_c and the total vertical load (P_st).
251,"Anastasopoulos, I., Kourkoulis, R., Gelagoti, F., and Papadopoulos, E. (2012). ""Rocking Response of SDOF Systems on Shallow Improved Sand: An Experimental Study."" Soil Dynam. Earthquake Eng. 40, 15",G. Gazetas,I. Anastasopoulos,"A. Tsatsis, P. Kokkali, E. Papadopoulos",ERC,P2011SQF,"Laboratory of Soil Mechanics, NTUA, Athens, Greece",Small-Scale 1g ,Rigid Soil Container,1.48,0.78,0.65,Servomotor,1,Slow-Cyclic Displacement-Controlled Lateral Loading,pinned connection free to move in the vertical direction,P2011SQF_Connection.jpg,P2011SQF22,11-May-11,5,5,7777,1,0.05,0.000125,0.2236,Model,0.45,7777,2,None,Longstone Sand,0.3,45,9999,3,7777,7777,7777,7777,1448,7777,0,0.15,93,7777,7777,7777,7777,7777,7777,1,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminium,0.15,0.15,7777,7777,7777,0,0,0.02,0,0,SDOF,P2011SQF_Light_Structure.JPG,Steel,0.356,35.3,0.347,15.4,151.1,9999,69.8,P2011SQF1_Report.pdf,9.8,7777,3.07,0.066,24.3,7777,P2011SQF1_Report.pdf,1D Lateral Loading,5,3,0.0413,160,P2011SQF_Load_Protocol_3.pdf,P2011SQF_Load_Protocol_3-05.txt,P2011SQF22.pdf,P2011SQF22-05.txt,M=V*Height,0.0861,0.504,1.564,0.0411,0.1541,0.072,3.84,0.31,At the point of zero shear,1.07,3.843,0.313,P2011SQF2_Report.pdf,http://ssi.civil.ntua.gr/?page_id=413,(a) Foundation moment capacity (M_c_foot) is experimentally computed from static monotonic pushover tests. (b) Critical contact area ratio (A /A_c) is back-calculated from M_c_foot using statics equations (Gajan and Kutter 2008). (c) Average bearing pressure (q_ult_crit) at the critical contact area (A_c) is back-calculated based on A_c and the total vertical load (P_st).
252,"Anastasopoulos, I., Kourkoulis, R., Gelagoti, F., and Papadopoulos, E. (2012). ""Rocking Response of SDOF Systems on Shallow Improved Sand: An Experimental Study."" Soil Dynam. Earthquake Eng. 40, 15",G. Gazetas,I. Anastasopoulos,"A. Tsatsis, P. Kokkali, E. Papadopoulos",ERC,P2011SQF,"Laboratory of Soil Mechanics, NTUA, Athens, Greece",Small-Scale 1g ,Rigid Soil Container,1.48,0.78,0.65,Servomotor,1,Monotonic Displacement-Controlled Lateral Loading,pinned connection free to move in the vertical direction,P2011SQF_Connection.jpg,P2011SQF23,16-May-11,1,1,7777,1,0.05,0.000125,0.2236,Model,0.45,7777,2,None,Longstone Sand,0.375,45,9999,3,7777,7777,7777,7777,1448,7777,0,0.075,93,7777,7777,7777,7777,7777,7777,1,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminium,0.15,0.15,7777,7777,7777,0,0,0.02,0,0,SDOF,P2011SQF_Light_Structure.JPG,Steel,0.356,35.3,0.347,15.4,108.9,9999,50.2,P2011SQF1_Report.pdf,7.1,7777,3.07,0.114,23,7777,P2011SQF1_Report.pdf,1D Lateral Loading,1,7777,7777,7777,P2011SQF23_Load_Protocol.pdf,P2011SQF23_Load_Protocol.txt,P2011SQF23.pdf,P2011SQF23-01.txt,M=V*Height,0.152,7777,7777,7777,0.2509,7777,7777,7777,N/A,1,7777,7777,P2011SQF2_Report.pdf,http://ssi.civil.ntua.gr/?page_id=413,(a) Foundation moment capacity (M_c_foot) is experimentally computed from static monotonic pushover tests. (b) Critical contact area ratio (A /A_c) is back-calculated from M_c_foot using statics equations (Gajan and Kutter 2008). (c) Average bearing pressure (q_ult_crit) at the critical contact area (A_c) is back-calculated based on A_c and the total vertical load (P_st).
253,"Anastasopoulos, I., Kourkoulis, R., Gelagoti, F., and Papadopoulos, E. (2012). ""Rocking Response of SDOF Systems on Shallow Improved Sand: An Experimental Study."" Soil Dynam. Earthquake Eng. 40, 15",G. Gazetas,I. Anastasopoulos,"A. Tsatsis, P. Kokkali, E. Papadopoulos",ERC,P2011SQF,"Laboratory of Soil Mechanics, NTUA, Athens, Greece",Small-Scale 1g ,Rigid Soil Container,1.48,0.78,0.65,Servomotor,1,Slow-Cyclic Displacement-Controlled Lateral Loading,pinned connection free to move in the vertical direction,P2011SQF_Connection.jpg,P2011SQF24,4-May-11,14,1,7777,1,0.05,0.000125,0.2236,Model,0.45,7777,2,None,Longstone Sand,0.375,45,9999,3,7777,7777,7777,7777,1448,7777,0,0.075,93,7777,7777,7777,7777,7777,7777,1,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminium,0.15,0.15,7777,7777,7777,0,0,0.02,0,0,SDOF,P2011SQF_Light_Structure.JPG,Steel,0.356,35.3,0.347,15.4,108.9,9999,50.2,P2011SQF1_Report.pdf,7.1,7777,3.07,0.114,23,7777,P2011SQF1_Report.pdf,1D Lateral Loading,14,1,0.0019,20,P2011SQF_Load_Protocol_1.pdf,P2011SQF_Load_Protocol_1-01.txt,P2011SQF24.pdf,P2011SQF24-01.txt,M=V*Height,0.0034,0.005,0.005,0.002,0.0055,0.0032,0.42,0.42,At the point of zero shear,0.49,0.422,0.422,P2011SQF2_Report.pdf,http://ssi.civil.ntua.gr/?page_id=413,(a) Foundation moment capacity (M_c_foot) is experimentally computed from static monotonic pushover tests. (b) Critical contact area ratio (A /A_c) is back-calculated from M_c_foot using statics equations (Gajan and Kutter 2008). (c) Average bearing pressure (q_ult_crit) at the critical contact area (A_c) is back-calculated based on A_c and the total vertical load (P_st).
254,"Anastasopoulos, I., Kourkoulis, R., Gelagoti, F., and Papadopoulos, E. (2012). ""Rocking Response of SDOF Systems on Shallow Improved Sand: An Experimental Study."" Soil Dynam. Earthquake Eng. 40, 15",G. Gazetas,I. Anastasopoulos,"A. Tsatsis, P. Kokkali, E. Papadopoulos",ERC,P2011SQF,"Laboratory of Soil Mechanics, NTUA, Athens, Greece",Small-Scale 1g ,Rigid Soil Container,1.48,0.78,0.65,Servomotor,1,Slow-Cyclic Displacement-Controlled Lateral Loading,pinned connection free to move in the vertical direction,P2011SQF_Connection.jpg,P2011SQF24,4-May-11,14,2,7777,1,0.05,0.000125,0.2236,Model,0.45,7777,2,None,Longstone Sand,0.375,45,9999,3,7777,7777,7777,7777,1448,7777,0,0.075,93,7777,7777,7777,7777,7777,7777,1,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminium,0.15,0.15,7777,7777,7777,0,0,0.02,0,0,SDOF,P2011SQF_Light_Structure.JPG,Steel,0.356,35.3,0.347,15.4,108.9,9999,50.2,P2011SQF1_Report.pdf,7.1,7777,3.07,0.114,23,7777,P2011SQF1_Report.pdf,1D Lateral Loading,14,1,0.0038,40,P2011SQF_Load_Protocol_1.pdf,P2011SQF_Load_Protocol_1-02.txt,P2011SQF24.pdf,P2011SQF24-02.txt,M=V*Height,0.0073,0.013,0.017,0.0043,0.0117,0.0065,0.94,0.52,At the point of zero shear,0.8,0.944,0.522,P2011SQF2_Report.pdf,http://ssi.civil.ntua.gr/?page_id=413,(a) Foundation moment capacity (M_c_foot) is experimentally computed from static monotonic pushover tests. (b) Critical contact area ratio (A /A_c) is back-calculated from M_c_foot using statics equations (Gajan and Kutter 2008). (c) Average bearing pressure (q_ult_crit) at the critical contact area (A_c) is back-calculated based on A_c and the total vertical load (P_st).
255,"Anastasopoulos, I., Kourkoulis, R., Gelagoti, F., and Papadopoulos, E. (2012). ""Rocking Response of SDOF Systems on Shallow Improved Sand: An Experimental Study."" Soil Dynam. Earthquake Eng. 40, 15",G. Gazetas,I. Anastasopoulos,"A. Tsatsis, P. Kokkali, E. Papadopoulos",ERC,P2011SQF,"Laboratory of Soil Mechanics, NTUA, Athens, Greece",Small-Scale 1g ,Rigid Soil Container,1.48,0.78,0.65,Servomotor,1,Slow-Cyclic Displacement-Controlled Lateral Loading,pinned connection free to move in the vertical direction,P2011SQF_Connection.jpg,P2011SQF24,4-May-11,14,3,7777,1,0.05,0.000125,0.2236,Model,0.45,7777,2,None,Longstone Sand,0.375,45,9999,3,7777,7777,7777,7777,1448,7777,0,0.075,93,7777,7777,7777,7777,7777,7777,1,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminium,0.15,0.15,7777,7777,7777,0,0,0.02,0,0,SDOF,P2011SQF_Light_Structure.JPG,Steel,0.356,35.3,0.347,15.4,108.9,9999,50.2,P2011SQF1_Report.pdf,7.1,7777,3.07,0.114,23,7777,P2011SQF1_Report.pdf,1D Lateral Loading,14,1,0.0056,60,P2011SQF_Load_Protocol_1.pdf,P2011SQF_Load_Protocol_1-03.txt,P2011SQF24.pdf,P2011SQF24-03.txt,M=V*Height,0.0117,0.021,0.039,0.0064,0.0189,0.0104,1.46,0.52,At the point of zero shear,0.93,1.464,0.52,P2011SQF2_Report.pdf,http://ssi.civil.ntua.gr/?page_id=413,(a) Foundation moment capacity (M_c_foot) is experimentally computed from static monotonic pushover tests. (b) Critical contact area ratio (A /A_c) is back-calculated from M_c_foot using statics equations (Gajan and Kutter 2008). (c) Average bearing pressure (q_ult_crit) at the critical contact area (A_c) is back-calculated based on A_c and the total vertical load (P_st).
256,"Anastasopoulos, I., Kourkoulis, R., Gelagoti, F., and Papadopoulos, E. (2012). ""Rocking Response of SDOF Systems on Shallow Improved Sand: An Experimental Study."" Soil Dynam. Earthquake Eng. 40, 15",G. Gazetas,I. Anastasopoulos,"A. Tsatsis, P. Kokkali, E. Papadopoulos",ERC,P2011SQF,"Laboratory of Soil Mechanics, NTUA, Athens, Greece",Small-Scale 1g ,Rigid Soil Container,1.48,0.78,0.65,Servomotor,1,Slow-Cyclic Displacement-Controlled Lateral Loading,pinned connection free to move in the vertical direction,P2011SQF_Connection.jpg,P2011SQF24,4-May-11,14,4,7777,1,0.05,0.000125,0.2236,Model,0.45,7777,2,None,Longstone Sand,0.375,45,9999,3,7777,7777,7777,7777,1448,7777,0,0.075,93,7777,7777,7777,7777,7777,7777,1,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminium,0.15,0.15,7777,7777,7777,0,0,0.02,0,0,SDOF,P2011SQF_Light_Structure.JPG,Steel,0.356,35.3,0.347,15.4,108.9,9999,50.2,P2011SQF1_Report.pdf,7.1,7777,3.07,0.114,23,7777,P2011SQF1_Report.pdf,1D Lateral Loading,14,1,0.0075,80,P2011SQF_Load_Protocol_1.pdf,P2011SQF_Load_Protocol_1-04.txt,P2011SQF24.pdf,P2011SQF24-04.txt,M=V*Height,0.016,0.03,0.069,0.0078,0.026,0.0125,1.99,0.52,At the point of zero shear,1.01,1.987,0.523,P2011SQF2_Report.pdf,http://ssi.civil.ntua.gr/?page_id=413,(a) Foundation moment capacity (M_c_foot) is experimentally computed from static monotonic pushover tests. (b) Critical contact area ratio (A /A_c) is back-calculated from M_c_foot using statics equations (Gajan and Kutter 2008). (c) Average bearing pressure (q_ult_crit) at the critical contact area (A_c) is back-calculated based on A_c and the total vertical load (P_st).
