column number,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
units,1,text,text,text,text,1,cSt,m,text,m,1,text,m,1,text,m,1,text,m,1,text,m,m,m,m,m,m,kg,kg,kg,kg,m,kPa,s,text,text,1,Hz,RPM,g,cm/s,g-s,g-s,m/s,m/s/s,s,g-s,m/s,g,g,g,g,1,cm/s,g-s,g-s,m/s,m/s/s,g-s,g-s,m/s,mm,mm,rad,rad,text,url,text,text,text,text,text,1,text
Column Name,Event No ,Event Id,Researcher,Test,Struct,Nscale,Visc  ,Water  ,Mat L1,H L1 ,Dr L1,Mat L2,H L2 ,Dr L2,Mat L3,H L3 ,Dr_L3,Mat_L4,H_L4 ,Dr_L4,Curvedsurf,W ,L ,T ,H ,H_Cm ,H_Cd  ,M_Struct  ,M_Deck ,M_Col  ,M_Foot ,Embed ,Q ,T_Fb ,Modification,Motion,Amp,IF ,RPM,PBA,PBV,CAV5  ,CAVstd ,Ia_s ,SIR ,cCAV5 ,cCAVstd  ,cIa ,PGA_s 1  ,PGA_s 2  ,PGA_s 3  ,PGA_s 4  ,Acc No,PGV_s ,CAV5_s,CAVstd_s  ,Ia_s ,SIR_s  ,cCAV5_s ,cCAVstd_s  ,cIa_s  ,Set  ,cSet  ,Rot  ,cRot ,References,Project url,BMA File,SMA File,SMA Sensor,DOI,Container,ESN,Comments
,323,T4.5-50-08-A_J,JDZ01,T4.5-50,A_J,55,21,0.7,Nevada Sand,19.4,0.9,Nevada Sand,4.5,0.5,Monterey Sand,1.9,0.85,none,none,none,yes,6,9,0.7,4.4,2.4,3.9,325014,164162,21080,139772,0.7,65,,Adjacent Structure,Small Port Island,0.5,2750,,0.05,6.94,0.11,0.01,0.04,0,0.18,0.02,0.07,0.07,0.07,0.07,0.07,3,11.17,0.57,0.08,0.15,0,0.79,0.16,0.29,2,6.6,0.00019,-0.00015,JDZ01 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0639.groups/,T4.5-50-08-BMA.dat,T4.5-50-08-SMA.dat,"SA_FF1_154, SA_FF2_154, SA_FF1_sfc, SA_FF2_sfc",10.4231/D39W08Z6N,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",8,
,324,T4.5-50-08-J_A,JDZ01,T4.5-50,J_A,55,21,0.7,Nevada Sand,19.4,0.9,Nevada Sand,4.5,0.5,Monterey Sand,1.9,0.85,none,none,none,yes,7.5,7.5,1.4,14.9,10.5,13.5,1026534,636551,195491,194492,1.4,186,,Adjacent Structure,Small Port Island,0.5,2750,,0.05,6.94,0.11,0.01,0.04,0,0.18,0.02,0.07,0.07,0.07,0.07,0.07,3,11.17,0.57,0.08,0.15,0,0.79,0.16,0.29,5.5,11.8,-0.00016,-0.00042,JDZ01 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0639.groups/,T4.5-50-08-BMA.dat,T4.5-50-08-SMA.dat,"SA_FF1_154, SA_FF2_154, SA_FF1_sfc, SA_FF2_sfc",10.4231/D39W08Z6N,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",8,
,325,T4.5-50-08-FF,JDZ01,T4.5-50,FF,55,21,0.7,Nevada Sand,19.4,0.9,Nevada Sand,4.5,0.5,Monterey Sand,1.9,0.85,none,none,none,yes,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,Small Port Island,0.5,2750,,0.05,6.94,0.11,0.01,0.04,0,0.18,0.02,0.07,0.07,0.07,0.07,0.07,3,11.17,0.57,0.08,0.15,0,0.79,0.16,0.29,2,11.2,N/A - FF,N/A - FF,JDZ01 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0639.groups/,T4.5-50-08-BMA.dat,T4.5-50-08-SMA.dat,"SA_FF1_154, SA_FF2_154, SA_FF1_sfc, SA_FF2_sfc",10.4231/D39W08Z6N,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",8,
,326,T4.5-50-09-A,JDZ01,T4.5-50,A,55,21,0.7,Nevada Sand,19.4,0.9,Nevada Sand,4.5,0.5,Monterey Sand,1.9,0.85,none,none,none,yes,6,9,0.7,4.4,2.4,3.9,326627,164611,21063,140953,0.7,65,,none,Moderate Port Island,1.7,2750,,0.21,22.98,0.41,0.28,0.41,0.06,0.59,0.3,0.48,0.66,0.58,0.57,0.52,3,44.07,1.09,0.64,1.78,0.25,1.88,0.8,2.06,200,207.6,0.00717,0.00783,JDZ01 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0639.groups/,T4.5-50-09-BMA.dat,T4.5-50-09-SMA.dat,"SA_FF1_154, SA_FF2_154, SA_FF1_sfc, SA_FF2_sfc",10.4231/D39W08Z6N,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",9,
,327,T4.5-50-09-A_A-N,JDZ01,T4.5-50,A_A-N,55,21,0.7,Nevada Sand,19.4,0.9,Nevada Sand,4.5,0.5,Monterey Sand,1.9,0.85,none,none,none,yes,6,9,0.7,4.4,2.4,3.9,326694,164678,20198,141818,0.7,65,,Adjacent Structure,Moderate Port Island,1.7,2750,,0.21,22.98,0.41,0.28,0.41,0.06,0.59,0.3,0.48,0.66,0.58,0.57,0.52,3,44.07,1.09,0.64,1.78,0.25,1.88,0.8,2.06,201,207.8,-0.00233,-0.00202,JDZ01 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0639.groups/,T4.5-50-09-BMA.dat,T4.5-50-09-SMA.dat,"SA_FF1_154, SA_FF2_154, SA_FF1_sfc, SA_FF2_sfc",10.4231/D39W08Z6N,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",9,
,328,T4.5-50-09-A_A-S,JDZ01,T4.5-50,A_A-S,55,21,0.7,Nevada Sand,19.4,0.9,Nevada Sand,4.5,0.5,Monterey Sand,1.9,0.85,none,none,none,yes,6,9,0.7,4.4,2.4,3.9,324148,164545,20148,139456,0.7,65,,Adjacent Structure,Moderate Port Island,1.7,2750,,0.21,22.98,0.41,0.28,0.41,0.06,0.59,0.3,0.48,0.66,0.58,0.57,0.52,3,44.07,1.09,0.64,1.78,0.25,1.88,0.8,2.06,208,216.7,0.00333,0.00299,JDZ01 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0639.groups/,T4.5-50-09-BMA.dat,T4.5-50-09-SMA.dat,"SA_FF1_154, SA_FF2_154, SA_FF1_sfc, SA_FF2_sfc",10.4231/D39W08Z6N,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",9,
,329,T4.5-50-09-A_J-P,JDZ01,T4.5-50,A_J-P,55,21,0.7,Nevada Sand,19.4,0.9,Nevada Sand,4.5,0.5,Monterey Sand,1.9,0.85,none,none,none,yes,6,9,0.7,4.4,2.4,3.9,321736,162033,19982,139722,0.7,65,,Adjacent Structure,Moderate Port Island,1.7,2750,,0.21,22.98,0.41,0.28,0.41,0.06,0.59,0.3,0.48,0.66,0.58,0.57,0.52,3,44.07,1.09,0.64,1.78,0.25,1.88,0.8,2.06,166,179,-0.01075,-0.00913,JDZ01 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0639.groups/,T4.5-50-09-BMA.dat,T4.5-50-09-SMA.dat,"SA_FF1_154, SA_FF2_154, SA_FF1_sfc, SA_FF2_sfc",10.4231/D39W08Z6N,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",9,
,330,T4.5-50-09-J_A-P,JDZ01,T4.5-50,J_A-P,55,21,0.7,Nevada Sand,19.4,0.9,Nevada Sand,4.5,0.5,Monterey Sand,1.9,0.85,none,none,none,yes,7.5,7.5,1.4,14.9,10.5,13.5,1025702,637050,195324,193328,1.4,186,,"Adjacent Structure, Attached Piles",Moderate Port Island,1.7,2750,,0.21,22.98,0.41,0.28,0.41,0.06,0.59,0.3,0.48,0.66,0.58,0.57,0.52,3,44.07,1.09,0.64,1.78,0.25,1.88,0.8,2.06,27,31.9,n/a,N/A,JDZ01 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0639.groups/,T4.5-50-09-BMA.dat,T4.5-50-09-SMA.dat,"SA_FF1_154, SA_FF2_154, SA_FF1_sfc, SA_FF2_sfc",10.4231/D39W08Z6N,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",9,
,331,T4.5-50-09-A_J,JDZ01,T4.5-50,A_J,55,21,0.7,Nevada Sand,19.4,0.9,Nevada Sand,4.5,0.5,Monterey Sand,1.9,0.85,none,none,none,yes,6,9,0.7,4.4,2.4,3.9,325014,164162,21080,139772,0.7,65,,Adjacent Structure,Moderate Port Island,1.7,2750,,0.21,22.98,0.41,0.28,0.41,0.06,0.59,0.3,0.48,0.66,0.58,0.57,0.52,3,44.07,1.09,0.64,1.78,0.25,1.88,0.8,2.06,116,122.6,-0.00472,-0.00487,JDZ01 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0639.groups/,T4.5-50-09-BMA.dat,T4.5-50-09-SMA.dat,"SA_FF1_154, SA_FF2_154, SA_FF1_sfc, SA_FF2_sfc",10.4231/D39W08Z6N,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",9,
,332,T4.5-50-09-J_A,JDZ01,T4.5-50,J_A,55,21,0.7,Nevada Sand,19.4,0.9,Nevada Sand,4.5,0.5,Monterey Sand,1.9,0.85,none,none,none,yes,7.5,7.5,1.4,14.9,10.5,13.5,1026534,636551,195491,194492,1.4,186,,Adjacent Structure,Moderate Port Island,1.7,2750,,0.21,22.98,0.41,0.28,0.41,0.06,0.59,0.3,0.48,0.66,0.58,0.57,0.52,3,44.07,1.09,0.64,1.78,0.25,1.88,0.8,2.06,137,148.8,-0.00213,-0.00255,JDZ01 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0639.groups/,T4.5-50-09-BMA.dat,T4.5-50-09-SMA.dat,"SA_FF1_154, SA_FF2_154, SA_FF1_sfc, SA_FF2_sfc",10.4231/D39W08Z6N,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",9,
,333,T4.5-50-09-FF,JDZ01,T4.5-50,FF,55,21,0.7,Nevada Sand,19.4,0.9,Nevada Sand,4.5,0.5,Monterey Sand,1.9,0.85,none,none,none,yes,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,Moderate Port Island,1.7,2750,,0.21,22.98,0.41,0.28,0.41,0.06,0.59,0.3,0.48,0.66,0.58,0.57,0.52,3,44.07,1.09,0.64,1.78,0.25,1.88,0.8,2.06,58,69.2,N/A - FF,N/A - FF,JDZ01 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0639.groups/,T4.5-50-09-BMA.dat,T4.5-50-09-SMA.dat,"SA_FF1_154, SA_FF2_154, SA_FF1_sfc, SA_FF2_sfc",10.4231/D39W08Z6N,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",9,
,334,T4.5-50-10-A,JDZ01,T4.5-50,A,55,21,0.7,Nevada Sand,19.4,0.9,Nevada Sand,4.5,0.5,Monterey Sand,1.9,0.85,none,none,none,yes,6,9,0.7,4.4,2.4,3.9,326627,164611,21063,140953,0.7,65,,none,Moderate Chi-Chi TCU078,0.28,11000,,0.16,18.33,1.1,0.8,0.87,0.03,1.69,1.1,1.35,0.33,0.33,0.38,0.29,3,36.24,1.68,0.99,1.44,0.06,3.56,1.79,3.51,166,373.6,0.01017,0.018,JDZ01 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0639.groups/,T4.5-50-10-BMA.dat,T4.5-50-10-SMA.dat,"SA_FF1_154, SA_FF2_154, SA_FF1_sfc, SA_FF2_sfc",10.4231/D39W08Z6N,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",10,
,335,T4.5-50-10-A_A-N,JDZ01,T4.5-50,A_A-N,55,21,0.7,Nevada Sand,19.4,0.9,Nevada Sand,4.5,0.5,Monterey Sand,1.9,0.85,none,none,none,yes,6,9,0.7,4.4,2.4,3.9,326694,164678,20198,141818,0.7,65,,Adjacent Structure,Moderate Chi-Chi TCU078,0.28,11000,,0.16,18.33,1.1,0.8,0.87,0.03,1.69,1.1,1.35,0.33,0.33,0.38,0.29,3,36.24,1.68,0.99,1.44,0.06,3.56,1.79,3.51,143,350.8,0.0115,0.00948,JDZ01 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0639.groups/,T4.5-50-10-BMA.dat,T4.5-50-10-SMA.dat,"SA_FF1_154, SA_FF2_154, SA_FF1_sfc, SA_FF2_sfc",10.4231/D39W08Z6N,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",10,
,336,T4.5-50-10-A_A-S,JDZ01,T4.5-50,A_A-S,55,21,0.7,Nevada Sand,19.4,0.9,Nevada Sand,4.5,0.5,Monterey Sand,1.9,0.85,none,none,none,yes,6,9,0.7,4.4,2.4,3.9,324148,164545,20148,139456,0.7,65,,Adjacent Structure,Moderate Chi-Chi TCU078,0.28,11000,,0.16,18.33,1.1,0.8,0.87,0.03,1.69,1.1,1.35,0.33,0.33,0.38,0.29,3,36.24,1.68,0.99,1.44,0.06,3.56,1.79,3.51,148,364.7,-0.00983,-0.00684,JDZ01 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0639.groups/,T4.5-50-10-BMA.dat,T4.5-50-10-SMA.dat,"SA_FF1_154, SA_FF2_154, SA_FF1_sfc, SA_FF2_sfc",10.4231/D39W08Z6N,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",10,
,337,T4.5-50-10-A_J-P,JDZ01,T4.5-50,A_J-P,55,21,0.7,Nevada Sand,19.4,0.9,Nevada Sand,4.5,0.5,Monterey Sand,1.9,0.85,none,none,none,yes,6,9,0.7,4.4,2.4,3.9,321736,162033,19982,139722,0.7,65,,Adjacent Structure,Moderate Chi-Chi TCU078,0.28,11000,,0.16,18.33,1.1,0.8,0.87,0.03,1.69,1.1,1.35,0.33,0.33,0.38,0.29,3,36.24,1.68,0.99,1.44,0.06,3.56,1.79,3.51,182,361,-0.01057,-0.0197,JDZ01 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0639.groups/,T4.5-50-10-BMA.dat,T4.5-50-10-SMA.dat,"SA_FF1_154, SA_FF2_154, SA_FF1_sfc, SA_FF2_sfc",10.4231/D39W08Z6N,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",10,
,338,T4.5-50-10-J_A-P,JDZ01,T4.5-50,J_A-P,55,21,0.7,Nevada Sand,19.4,0.9,Nevada Sand,4.5,0.5,Monterey Sand,1.9,0.85,none,none,none,yes,7.5,7.5,1.4,14.9,10.5,13.5,1025702,637050,195324,193328,1.4,186,,"Adjacent Structure, Attached Piles",Moderate Chi-Chi TCU078,0.28,11000,,0.16,18.33,1.1,0.8,0.87,0.03,1.69,1.1,1.35,0.33,0.33,0.38,0.29,3,36.24,1.68,0.99,1.44,0.06,3.56,1.79,3.51,4,35.9,n/a,N/A,JDZ01 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0639.groups/,T4.5-50-10-BMA.dat,T4.5-50-10-SMA.dat,"SA_FF1_154, SA_FF2_154, SA_FF1_sfc, SA_FF2_sfc",10.4231/D39W08Z6N,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",10,
,339,T4.5-50-10-A_J,JDZ01,T4.5-50,A_J,55,21,0.7,Nevada Sand,19.4,0.9,Nevada Sand,4.5,0.5,Monterey Sand,1.9,0.85,none,none,none,yes,6,9,0.7,4.4,2.4,3.9,325014,164162,21080,139772,0.7,65,,Adjacent Structure,Moderate Chi-Chi TCU078,0.28,11000,,0.16,18.33,1.1,0.8,0.87,0.03,1.69,1.1,1.35,0.33,0.33,0.38,0.29,3,36.24,1.68,0.99,1.44,0.06,3.56,1.79,3.51,99,221.6,-0.0166,-0.02147,JDZ01 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0639.groups/,T4.5-50-10-BMA.dat,T4.5-50-10-SMA.dat,"SA_FF1_154, SA_FF2_154, SA_FF1_sfc, SA_FF2_sfc",10.4231/D39W08Z6N,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",10,
,340,T4.5-50-10-J_A,JDZ01,T4.5-50,J_A,55,21,0.7,Nevada Sand,19.4,0.9,Nevada Sand,4.5,0.5,Monterey Sand,1.9,0.85,none,none,none,yes,7.5,7.5,1.4,14.9,10.5,13.5,1026534,636551,195491,194492,1.4,186,,Adjacent Structure,Moderate Chi-Chi TCU078,0.28,11000,,0.16,18.33,1.1,0.8,0.87,0.03,1.69,1.1,1.35,0.33,0.33,0.38,0.29,3,36.24,1.68,0.99,1.44,0.06,3.56,1.79,3.51,72,220.8,0.00098,-0.00157,JDZ01 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0639.groups/,T4.5-50-10-BMA.dat,T4.5-50-10-SMA.dat,"SA_FF1_154, SA_FF2_154, SA_FF1_sfc, SA_FF2_sfc",10.4231/D39W08Z6N,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",10,
,341,T4.5-50-10-FF,JDZ01,T4.5-50,FF,55,21,0.7,Nevada Sand,19.4,0.9,Nevada Sand,4.5,0.5,Monterey Sand,1.9,0.85,none,none,none,yes,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,Moderate Chi-Chi TCU078,0.28,11000,,0.16,18.33,1.1,0.8,0.87,0.03,1.69,1.1,1.35,0.33,0.33,0.38,0.29,3,36.24,1.68,0.99,1.44,0.06,3.56,1.79,3.51,48,117.2,N/A - FF,N/A - FF,JDZ01 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0639.groups/,T4.5-50-10-BMA.dat,T4.5-50-10-SMA.dat,"SA_FF1_154, SA_FF2_154, SA_FF1_sfc, SA_FF2_sfc",10.4231/D39W08Z6N,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",10,
,342,T4.5-50-11-A,JDZ01,T4.5-50,A,55,21,0.7,Nevada Sand,19.4,0.9,Nevada Sand,4.5,0.5,Monterey Sand,1.9,0.85,none,none,none,yes,6,9,0.7,4.4,2.4,3.9,326627,164611,21063,140953,0.7,65,,none,Large Port Island,5.1,2750,,0.49,46.81,1.21,1.02,3.2,0.47,2.9,2.12,4.56,Drift,Drift,1.28,1.27,3,90.18,2.31,1.92,16.07,2.09,5.87,3.71,19.58,253,626.6,0.00917,0.02717,JDZ01 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0639.groups/,T4.5-50-11-BMA.dat,T4.5-50-11-SMA.dat,"SA_FF1_154, SA_FF2_154, SA_FF1_sfc, SA_FF2_sfc",10.4231/D39W08Z6N,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",11,
,343,T4.5-50-11-A_A-N,JDZ01,T4.5-50,A_A-N,55,21,0.7,Nevada Sand,19.4,0.9,Nevada Sand,4.5,0.5,Monterey Sand,1.9,0.85,none,none,none,yes,6,9,0.7,4.4,2.4,3.9,326694,164678,20198,141818,0.7,65,,Adjacent Structure,Large Port Island,5.1,2750,,0.49,46.81,1.21,1.02,3.2,0.47,2.9,2.12,4.56,Drift,Drift,1.28,1.27,3,90.18,2.31,1.92,16.07,2.09,5.87,3.71,19.58,225,575.8,0.00583,0.01531,JDZ01 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0639.groups/,T4.5-50-11-BMA.dat,T4.5-50-11-SMA.dat,"SA_FF1_154, SA_FF2_154, SA_FF1_sfc, SA_FF2_sfc",10.4231/D39W08Z6N,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",11,
,344,T4.5-50-11-A_A-S,JDZ01,T4.5-50,A_A-S,55,21,0.7,Nevada Sand,19.4,0.9,Nevada Sand,4.5,0.5,Monterey Sand,1.9,0.85,none,none,none,yes,6,9,0.7,4.4,2.4,3.9,324148,164545,20148,139456,0.7,65,,Adjacent Structure,Large Port Island,5.1,2750,,0.49,46.81,1.21,1.02,3.2,0.47,2.9,2.12,4.56,Drift,Drift,1.28,1.27,3,90.18,2.31,1.92,16.07,2.09,5.87,3.71,19.58,234,598.7,-0.0065,-0.01334,JDZ01 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0639.groups/,T4.5-50-11-BMA.dat,T4.5-50-11-SMA.dat,"SA_FF1_154, SA_FF2_154, SA_FF1_sfc, SA_FF2_sfc",10.4231/D39W08Z6N,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",11,
,345,T4.5-50-11-A_J-P,JDZ01,T4.5-50,A_J-P,55,21,0.7,Nevada Sand,19.4,0.9,Nevada Sand,4.5,0.5,Monterey Sand,1.9,0.85,none,none,none,yes,6,9,0.7,4.4,2.4,3.9,321736,162033,19982,139722,0.7,65,,Adjacent Structure,Large Port Island,5.1,2750,,0.49,46.81,1.21,1.02,3.2,0.47,2.9,2.12,4.56,Drift,Drift,1.28,1.27,3,90.18,2.31,1.92,16.07,2.09,5.87,3.71,19.58,315,676,-0.00623,-0.02593,JDZ01 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0639.groups/,T4.5-50-11-BMA.dat,T4.5-50-11-SMA.dat,"SA_FF1_154, SA_FF2_154, SA_FF1_sfc, SA_FF2_sfc",10.4231/D39W08Z6N,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",11,
,346,T4.5-50-11-J_A-P,JDZ01,T4.5-50,J_A-P,55,21,0.7,Nevada Sand,19.4,0.9,Nevada Sand,4.5,0.5,Monterey Sand,1.9,0.85,none,none,none,yes,7.5,7.5,1.4,14.9,10.5,13.5,1025702,637050,195324,193328,1.4,186,,"Adjacent Structure, Attached Piles",Large Port Island,5.1,2750,,0.49,46.81,1.21,1.02,3.2,0.47,2.9,2.12,4.56,Drift,Drift,1.28,1.27,3,90.18,2.31,1.92,16.07,2.09,5.87,3.71,19.58,77,112.9,n/a,N/A,JDZ01 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0639.groups/,T4.5-50-11-BMA.dat,T4.5-50-11-SMA.dat,"SA_FF1_154, SA_FF2_154, SA_FF1_sfc, SA_FF2_sfc",10.4231/D39W08Z6N,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",11,
,347,T4.5-50-11-A_J,JDZ01,T4.5-50,A_J,55,21,0.7,Nevada Sand,19.4,0.9,Nevada Sand,4.5,0.5,Monterey Sand,1.9,0.85,none,none,none,yes,6,9,0.7,4.4,2.4,3.9,325014,164162,21080,139772,0.7,65,,Adjacent Structure,Large Port Island,5.1,2750,,0.49,46.81,1.21,1.02,3.2,0.47,2.9,2.12,4.56,Drift,Drift,1.28,1.27,3,90.18,2.31,1.92,16.07,2.09,5.87,3.71,19.58,191,412.6,-0.00774,-0.02921,JDZ01 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0639.groups/,T4.5-50-11-BMA.dat,T4.5-50-11-SMA.dat,"SA_FF1_154, SA_FF2_154, SA_FF1_sfc, SA_FF2_sfc",10.4231/D39W08Z6N,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",11,
,348,T4.5-50-11-J_A,JDZ01,T4.5-50,J_A,55,21,0.7,Nevada Sand,19.4,0.9,Nevada Sand,4.5,0.5,Monterey Sand,1.9,0.85,none,none,none,yes,7.5,7.5,1.4,14.9,10.5,13.5,1026534,636551,195491,194492,1.4,186,,Adjacent Structure,Large Port Island,5.1,2750,,0.49,46.81,1.21,1.02,3.2,0.47,2.9,2.12,4.56,Drift,Drift,1.28,1.27,3,90.18,2.31,1.92,16.07,2.09,5.87,3.71,19.58,279,499.8,-0.00623,-0.0078,JDZ01 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0639.groups/,T4.5-50-11-BMA.dat,T4.5-50-11-SMA.dat,"SA_FF1_154, SA_FF2_154, SA_FF1_sfc, SA_FF2_sfc",10.4231/D39W08Z6N,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",11,
,349,T4.5-50-11-FF,JDZ01,T4.5-50,FF,55,21,0.7,Nevada Sand,19.4,0.9,Nevada Sand,4.5,0.5,Monterey Sand,1.9,0.85,none,none,none,yes,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,Large Port Island,5.1,2750,,0.49,46.81,1.21,1.02,3.2,0.47,2.9,2.12,4.56,Drift,Drift,1.28,1.27,3,90.18,2.31,1.92,16.07,2.09,5.87,3.71,19.58,70,187.2,N/A - FF,N/A - FF,JDZ01 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0639.groups/,T4.5-50-11-BMA.dat,T4.5-50-11-SMA.dat,"SA_FF1_154, SA_FF2_154, SA_FF1_sfc, SA_FF2_sfc",10.4231/D39W08Z6N,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",11,
,350,T4.6-40-01-A,CPH01,T4.6-40,A,55,21,0.2,Nevada Sand,19.3,0.9,Nevada Sand,4.6,0.4,Monterey Sand,1.7,0.85,none,none,none,yes,6,9,0.7,4.4,2.4,3.9,342782,172281,21096,149405,0.7,65,0.32,none,Step Wave,0.9,4000,76.2,0,0.64,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,3,0.99,0,0,0,0,0,0,0,-1.5,-1.5,0.00005,0.00005,CPH01 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0639.groups/,T4.6-40-01-BMA.dat,T4.6-40-01-SMA.dat,"GHAE, GHAW, GHAC7, GHAS5",10.4231/D3QF8JJ99,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",1,
