eta,spectral_slope_n,damping_gain,period_factor,force_ratio_Rv,total_displacement_ratio_Rd,force_class,displacement_class
0.6,0.2,0.15,1.2649110640673518,0.9891655050613288,1.5826648080981263,beneficial,detrimental_or_neutral
0.7,0.2,0.15,1.3038404810405297,0.9893652632402071,1.681920947508352,beneficial,detrimental_or_neutral
0.8,0.2,0.15,1.3416407864998738,0.9898377828397508,1.7817080091115514,beneficial,detrimental_or_neutral
0.9,0.2,0.15,1.378404875209022,0.9905273437971568,1.8820019532145977,beneficial,detrimental_or_neutral
1.0,0.2,0.15,1.4142135623730951,0.9913904528460712,1.9827809056921424,beneficial,detrimental_or_neutral
1.1,0.2,0.15,1.449137674618944,0.9923927985661634,2.084024876988943,beneficial,detrimental_or_neutral
1.2,0.2,0.15,1.4832396974191326,0.9935070579241149,2.185715527433053,beneficial,detrimental_or_neutral
1.3,0.2,0.15,1.51657508881031,0.9947112912186272,2.2878359698028423,beneficial,detrimental_or_neutral
1.4,0.2,0.15,1.5491933384829668,0.995987750876331,2.3903706021031943,beneficial,detrimental_or_neutral
1.5,0.2,0.15,1.5811388300841898,0.9973219860105477,2.4933049650263692,beneficial,detrimental_or_neutral
1.6,0.2,0.15,1.61245154965971,0.9987021614346933,2.5966256197302027,beneficial,detrimental_or_neutral
1.7,0.2,0.15,1.6431676725154984,1.0001185342422085,2.700320042453963,detrimental_or_neutral,detrimental_or_neutral
1.8,0.2,0.15,1.6733200530681511,1.0015630475638173,2.8043765331786883,detrimental_or_neutral,detrimental_or_neutral
1.9,0.2,0.15,1.70293863659264,1.0030290124392278,2.9087841360737605,detrimental_or_neutral,detrimental_or_neutral
2.0,0.2,0.15,1.7320508075688772,1.0045108566305139,3.0135325698915416,detrimental_or_neutral,detrimental_or_neutral
0.0,0.4,0.15,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,0.4,0.15,1.0488088481701516,1.0053460827211185,1.1058806909932304,detrimental_or_neutral,detrimental_or_neutral
0.2,0.4,0.15,1.0954451150103321,1.011208857103232,1.2134506285238784,detrimental_or_neutral,detrimental_or_neutral
0.3,0.4,0.15,1.140175425099138,1.0173936998750295,1.3226118098375383,detrimental_or_neutral,detrimental_or_neutral
0.4,0.4,0.15,1.1832159566199232,1.0237699310511372,1.4332779034715921,detrimental_or_neutral,detrimental_or_neutral
0.5,0.4,0.15,1.224744871391589,1.0302481826378136,1.5453722739567204,detrimental_or_neutral,detrimental_or_neutral
0.6,0.4,0.15,1.2649110640673518,1.0367665127451486,1.6588264203922378,detrimental_or_neutral,detrimental_or_neutral
0.7,0.4,0.15,1.3038404810405297,1.0432816056306078,1.773578729572033,detrimental_or_neutral,detrimental_or_neutral
0.8,0.4,0.15,1.3416407864998738,1.0497630389326218,1.8895734700787192,detrimental_or_neutral,detrimental_or_neutral
0.9,0.4,0.15,1.378404875209022,1.0561894593420493,2.0067599727498937,detrimental_or_neutral,detrimental_or_neutral
1.0,0.4,0.15,1.4142135623730951,1.0625459783722575,2.125091956744515,detrimental_or_neutral,detrimental_or_neutral
1.1,0.4,0.15,1.449137674618944,1.0688223669026156,2.244526970495493,detrimental_or_neutral,detrimental_or_neutral
1.2,0.4,0.15,1.4832396974191326,1.0750117837223103,2.3650259241890828,detrimental_or_neutral,detrimental_or_neutral
1.3,0.4,0.15,1.51657508881031,1.0811098677524968,2.4865526958307425,detrimental_or_neutral,detrimental_or_neutral
1.4,0.4,0.15,1.5491933384829668,1.087114082077471,2.60907379698593,detrimental_or_neutral,detrimental_or_neutral
1.5,0.4,0.15,1.5811388300841898,1.0930232349231026,2.7325580873077566,detrimental_or_neutral,detrimental_or_neutral
1.6,0.4,0.15,1.61245154965971,1.0988371266361245,2.8569765292539238,detrimental_or_neutral,detrimental_or_neutral
1.7,0.4,0.15,1.6431676725154984,1.1045562874617243,2.9823019761466556,detrimental_or_neutral,detrimental_or_neutral
1.8,0.4,0.15,1.6733200530681511,1.1101817814572723,3.1085089880803625,detrimental_or_neutral,detrimental_or_neutral
1.9,0.4,0.15,1.70293863659264,1.1157150590458726,3.2355736712330305,detrimental_or_neutral,detrimental_or_neutral
2.0,0.4,0.15,1.7320508075688772,1.1211578456539657,3.363473536961897,detrimental_or_neutral,detrimental_or_neutral
0.0,0.6,0.15,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,0.6,0.15,1.0488088481701516,1.0149738627017164,1.1164712489718882,detrimental_or_neutral,detrimental_or_neutral
0.2,0.6,0.15,1.0954451150103321,1.0298144692282767,1.235777363073932,detrimental_or_neutral,detrimental_or_neutral
0.3,0.6,0.15,1.140175425099138,1.0444397188837558,1.3577716345488826,detrimental_or_neutral,detrimental_or_neutral
0.4,0.6,0.15,1.1832159566199232,1.058803024950564,1.4823242349307895,detrimental_or_neutral,detrimental_or_neutral
0.5,0.6,0.15,1.224744871391589,1.0728795886840126,1.6093193830260188,detrimental_or_neutral,detrimental_or_neutral
0.6,0.6,0.15,1.2649110640673518,1.086658194659844,1.7386531114557504,detrimental_or_neutral,detrimental_or_neutral
0.7,0.6,0.15,1.3038404810405297,1.1001361671851204,1.8702314842147048,detrimental_or_neutral,detrimental_or_neutral
0.8,0.6,0.15,1.3416407864998738,1.1133161988901987,2.003969158002358,detrimental_or_neutral,detrimental_or_neutral
0.9,0.6,0.15,1.378404875209022,1.1262043203662364,2.1397882086958493,detrimental_or_neutral,detrimental_or_neutral
1.0,0.6,0.15,1.4142135623730951,1.1388085823440477,2.2776171646880954,detrimental_or_neutral,detrimental_or_neutral
1.1,0.6,0.15,1.449137674618944,1.151138192096772,2.4173902034032215,detrimental_or_neutral,detrimental_or_neutral
1.2,0.6,0.15,1.4832396974191326,1.1632029444828496,2.5590464778622692,detrimental_or_neutral,detrimental_or_neutral
1.3,0.6,0.15,1.51657508881031,1.1750128469135188,2.702529547901093,detrimental_or_neutral,detrimental_or_neutral
1.4,0.6,0.15,1.5491933384829668,1.1865778734841945,2.847786896362067,detrimental_or_neutral,detrimental_or_neutral
1.5,0.6,0.15,1.5811388300841898,1.1979078059441561,2.9947695148603906,detrimental_or_neutral,detrimental_or_neutral
1.6,0.6,0.15,1.61245154965971,1.2090121334466448,3.143431546961277,detrimental_or_neutral,detrimental_or_neutral
1.7,0.6,0.15,1.6431676725154984,1.2198999922500755,3.293729979075204,detrimental_or_neutral,detrimental_or_neutral
1.8,0.6,0.15,1.6733200530681511,1.2305801326012984,3.4456243712836354,detrimental_or_neutral,detrimental_or_neutral
1.9,0.6,0.15,1.70293863659264,1.2410609040654812,3.5990766217898953,detrimental_or_neutral,detrimental_or_neutral
2.0,0.6,0.15,1.7320508075688772,1.2513502532843184,3.754050759852955,detrimental_or_neutral,detrimental_or_neutral
0.0,0.8,0.15,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,0.8,0.15,1.0488088481701516,1.024693843914256,1.1271632283056818,detrimental_or_neutral,detrimental_or_neutral
0.2,0.8,0.15,1.0954451150103321,1.0487624130092559,1.258514895611107,detrimental_or_neutral,detrimental_or_neutral
0.3,0.8,0.15,1.140175425099138,1.0722047192900572,1.3938661350770745,detrimental_or_neutral,detrimental_or_neutral
0.4,0.8,0.15,1.1832159566199232,1.095034940607635,1.533048916850689,detrimental_or_neutral,detrimental_or_neutral
0.5,0.8,0.15,1.224744871391589,1.1172750713984398,1.6759126070976598,detrimental_or_neutral,detrimental_or_neutral
0.6,0.8,0.15,1.2649110640673518,1.1389507835228994,1.822321253636639,detrimental_or_neutral,detrimental_or_neutral
0.7,0.8,0.15,1.3038404810405297,1.1600890687775576,1.972151416921848,detrimental_or_neutral,detrimental_or_neutral
0.8,0.8,0.15,1.3416407864998738,1.1807168977596998,2.1252904159674597,detrimental_or_neutral,detrimental_or_neutral
0.9,0.8,0.15,1.378404875209022,1.2008604706220825,2.2816348941819564,detrimental_or_neutral,detrimental_or_neutral
1.0,0.8,0.15,1.4142135623730951,1.2205448174649274,2.4410896349298548,detrimental_or_neutral,detrimental_or_neutral
1.1,0.8,0.15,1.449137674618944,1.2397936068122737,2.6035665743057748,detrimental_or_neutral,detrimental_or_neutral
1.2,0.8,0.15,1.4832396974191326,1.258629077877233,2.768983971329913,detrimental_or_neutral,detrimental_or_neutral
1.3,0.8,0.15,1.51657508881031,1.2770720456765747,2.9372657050561215,detrimental_or_neutral,detrimental_or_neutral
1.4,0.8,0.15,1.5491933384829668,1.295141947891663,3.108340674939991,detrimental_or_neutral,detrimental_or_neutral
1.5,0.8,0.15,1.5811388300841898,1.3128569143755644,3.282142285938911,detrimental_or_neutral,detrimental_or_neutral
1.6,0.8,0.15,1.61245154965971,1.3302338475729785,3.458608003689744,detrimental_or_neutral,detrimental_or_neutral
1.7,0.8,0.15,1.6431676725154984,1.3472885066921525,3.637678968068812,detrimental_or_neutral,detrimental_or_neutral
1.8,0.8,0.15,1.6733200530681511,1.3640355913292488,3.8192996557218963,detrimental_or_neutral,detrimental_or_neutral
1.9,0.8,0.15,1.70293863659264,1.3804888220447538,4.003417583929786,detrimental_or_neutral,detrimental_or_neutral
2.0,0.8,0.15,1.7320508075688772,1.3966610165238236,4.18998304957147,detrimental_or_neutral,detrimental_or_neutral
0.0,1.0,0.15,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,1.0,0.15,1.0488088481701516,1.0345069093314676,1.1379576002646146,detrimental_or_neutral,detrimental_or_neutral
0.2,1.0,0.15,1.0954451150103321,1.0680589871350739,1.2816707845620885,detrimental_or_neutral,detrimental_or_neutral
0.3,1.0,0.15,1.140175425099138,1.1007078142303217,1.4309201584994182,detrimental_or_neutral,detrimental_or_neutral
0.4,1.0,0.15,1.1832159566199232,1.1325067013362122,1.5855093818706971,detrimental_or_neutral,detrimental_or_neutral
0.5,1.0,0.15,1.224744871391589,1.1635076278220093,1.745261441733014,detrimental_or_neutral,detrimental_or_neutral
0.6,1.0,0.15,1.2649110640673518,1.1937598167135632,1.9100157067417012,detrimental_or_neutral,detrimental_or_neutral
0.7,1.0,0.15,1.3038404810405297,1.2233091572115558,2.0796255672596446,detrimental_or_neutral,detrimental_or_neutral
0.8,1.0,0.15,1.3416407864998738,1.2521980673998823,2.2539565213197883,detrimental_or_neutral,detrimental_or_neutral
0.9,1.0,0.15,1.378404875209022,1.2804655814441706,2.432884604743924,detrimental_or_neutral,detrimental_or_neutral
1.0,1.0,0.15,1.4142135623730951,1.308147545195113,2.616295090390226,detrimental_or_neutral,detrimental_or_neutral
1.1,1.0,0.15,1.449137674618944,1.3352768573274556,2.804081400387657,detrimental_or_neutral,detrimental_or_neutral
1.2,1.0,0.15,1.4832396974191326,1.3618837221757492,2.9961441887866482,detrimental_or_neutral,detrimental_or_neutral
1.3,1.0,0.15,1.51657508881031,1.3879958964981314,3.192390561945702,detrimental_or_neutral,detrimental_or_neutral
1.4,1.0,0.15,1.5491933384829668,1.4136389213657072,3.3927334112776975,detrimental_or_neutral,detrimental_or_neutral
1.5,1.0,0.15,1.5811388300841898,1.4388363353766127,3.597090838441532,detrimental_or_neutral,detrimental_or_neutral
1.6,1.0,0.15,1.61245154965971,1.46360986815266,3.805385657196916,detrimental_or_neutral,detrimental_or_neutral
1.7,1.0,0.15,1.6431676725154984,1.4879796145557014,4.017544959300394,detrimental_or_neutral,detrimental_or_neutral
1.8,1.0,0.15,1.6733200530681511,1.511964190808008,4.233499734262422,detrimental_or_neutral,detrimental_or_neutral
1.9,1.0,0.15,1.70293863659264,1.5355808740309496,4.453184534689753,detrimental_or_neutral,detrimental_or_neutral
2.0,1.0,0.15,1.7320508075688772,1.5588457268119895,4.676537180435968,detrimental_or_neutral,detrimental_or_neutral
